word1,word2,n,unique_ids,unique_authors
bruncin.csv,wx2,1,1,1
brw,102,1,1,1
brw,2000,1,1,1
brw,2001,1,1,1
brw,98,1,1,1
brw,99,1,1,1
brw,base,1,1,1
brw,irr,1,1,1
brwdoas,lz337to364,1,1,1
bso1,adcp150,1,1,1
bsp,sol,1,1,1
bsp,thaw,1,1,1
btl,05301,1,1,1
btl,05401,1,1,1
btl,05501,1,1,1
btl,05601,1,1,1
btl,05701,1,1,1
btl,05801,1,1,1
btl,05901,1,1,1
btl,06001,1,1,1
btl,06101,1,1,1
btl,06201,1,1,1
budget.csv,2015,1,1,1
bulk,salinity,1,1,1
buoy,1,1,1,1
buoy,2,1,1,1
buoy,3,1,1,1
buoy,4,1,1,1
buoy14,l3,1,1,1
buoy14,lz346to364,1,1,1
burn,2015,1,1,1
burn,2017,1,1,1
burn,larch,1,1,1
burn,saplings.csv,1,1,1
burn,thaw,1,1,1
bydboregion.csv,dbo,1,1,1
bz1,daily,1,1,1
bz2,daily,1,1,1
c08,cnv,1,1,1
c1,20190627,1,1,1
c1,20190726,1,1,1
c1,20200103,1,1,1
c1,20200110,1,1,1
c1,ctd.txt,1,1,1
c1.20100915.193700,cdf,1,1,1
c1.20101014.000001,cdf,1,1,1
c1.20110101.000100,cdf,1,1,1
c1.20120101.000100,cdf,1,1,1
c1.20120301.000001,cdf,1,1,1
c1.20130101.000100,cdf,1,1,1
c1.20130201.000001,cdf,1,1,1
c1.20140101.000100,cdf,1,1,1
c1.20140608.235829,cdf,1,1,1
c1.20150101.000100,cdf,1,1,1
c1.20150709.000302,cdf,1,1,1
c1.20160101.000100,cdf,1,1,1
c1.20161118.000037,cdf,1,1,1
c1.20170101.000048,cdf,1,1,1
c1.20170101.000100,cdf,1,1,1
c1.20170117.000100,cdf,1,1,1
c1.20170120.000045,cdf,1,1,1
c1.20180108.000100,cdf,1,1,1
c1.20180303.000104,cdf,1,1,1
c10,ctd.txt,1,1,1
c11,ctd.txt,1,1,1
c12,ctd.txt,1,1,1
c12401avg.cnv,d12301avg.cnv,1,1,1
c13,ctd.txt,1,1,1
c14,ctd.txt,1,1,1
c14,dates.csv,1,1,1
c14,prelim,1,1,1
c15,ctd.txt,1,1,1
c15001avg.cnv,d15101avg.cnv,1,1,1
c16,ctd.txt,1,1,1
c17,ctd.txt,1,1,1
c18,ctd.txt,1,1,1
c19,ctd.txt,1,1,1
c2,ctd.txt,1,1,1
c20,ctd.txt,1,1,1
c2013,2016,1,1,1
c21,ctd.txt,1,1,1
c22,ctd.txt,1,1,1
c23,ctd.txt,1,1,1
c24,ctd.txt,1,1,1
c25,ctd.txt,1,1,1
c26,ctd.txt,1,1,1
c27,ctd.txt,1,1,1
c28,ctd.txt,1,1,1
c29,ctd.txt,1,1,1
c3,ctd.txt,1,1,1
c30,ctd.txt,1,1,1
c31,ctd.txt,1,1,1
c32,ctd.txt,1,1,1
c33,ctd.txt,1,1,1
c34,ctd.txt,1,1,1
c35,ctd.txt,1,1,1
c36,ctd.txt,1,1,1
c37,ctd.txt,1,1,1
c38,ctd.txt,1,1,1
c39,ctd.txt,1,1,1
c4,ctd.txt,1,1,1
c40,ctd.txt,1,1,1
c41,ctd.txt,1,1,1
c42,ctd.txt,1,1,1
c43,ctd.txt,1,1,1
c44,ctd.txt,1,1,1
c45,ctd.txt,1,1,1
c46,ctd.txt,1,1,1
c5,ctd.txt,1,1,1
c6,ctd.txt,1,1,1
c7,ctd.txt,1,1,1
c8,ctd.txt,1,1,1
c9,ctd.txt,1,1,1
ca,gro,1,1,1
ca,oas,1,1,1
ca,ojp,1,1,1
ca,qfo,1,1,1
ca.csv,gisp2d,1,1,1
cabin.csv,selawik,1,1,1
cadis.csv,u35,1,1,1
cadis.csv,u61,1,1,1
cadis.csv,us22,1,1,1
cadis.csv,us23,1,1,1
cadis.csv,us24,1,1,1
cadis.csv,us25,1,1,1
cadis.csv,us26,1,1,1
cadis.csv,us27,1,1,1
cadis.csv,us28,1,1,1
cadis.csv,us29,1,1,1
cadis.csv,us30,1,1,1
cadis.csv,us33,1,1,1
cadis.csv,us36,1,1,1
cadis.csv,us40,1,1,1
cadis.csv,us43,1,1,1
cadis.csv,us56,1,1,1
cadis.csv,us60,1,1,1
cafecn,2019,1,1,1
cafeeb,2019,1,1,1
cajanderi,canopy,1,1,1
calanusdata,kvile2019,1,1,1
calib,centers.csv,1,1,1
calibration,2018,1,1,1
calon,aliss,1,1,1
calon,freybgcsamples,1,1,1
calon.csv,eastern,1,1,1
camp,info.csv,1,1,1
camp,migtk,1,1,1
camp,staff.csv,1,1,1
campbell,data15,1,1,1
campbell,data60,1,1,1
canimida,hydrography.csv,1,1,1
canoe,data.csv,1,1,1
canopy,air,1,1,1
canopy,allometry,1,1,1
canopycover,siberia,1,1,1
captures.csv,asdn,1,1,1
carbon,isotopes,1,1,1
carbon,nitrogen,1,1,1
carbonates.txt,microprobe.txt,1,1,1
carlson,abovegroundbiomass2015,1,1,1
carlson,abovegroundbiomass2016,1,1,1
carlson,cn2015,1,1,1
carlson,geadcdata,1,1,1
carlson,neighborhoodvegetation2015,1,1,1
carlson,plotlevelpercentcover2015,1,1,1
carlson,rootbiomass2015,1,1,1
carlson,soilnitrogen,1,1,1
carlson,soilnitrogen2016,1,1,1
carlson,vegetationheight2015,1,1,1
cas,coremetadata.csv,1,1,1
cas,geotec.csv,1,1,1
cas,mscl.csv,1,1,1
cast23,cnv,1,1,1
cast24,cnv,1,1,1
cast25,cnv,1,1,1
cast26,cnv,1,1,1
cast27,cnv,1,1,1
cast28,cnv,1,1,1
cast29,cnv,1,1,1
cast30,cnv,1,1,1
cast31,cnv,1,1,1
cast64,cnv,1,1,1
cast65,cnv,1,1,1
cast66,cnv,1,1,1
cast67,cnv,1,1,1
cast68,cnv,1,1,1
cast69,cnv,1,1,1
cast70,cnv,1,1,1
cast71,cnv,1,1,1
cast72,cnv,1,1,1
cast73,cnv,1,1,1
cast74,cnv,1,1,1
casts,coordinates.csv,1,1,1
cc,3pc,1,1,1
cdf,smtcapablx1,1,1,1
cdf,smtmplpolx1,1,1,1
cdf,smtmwrlosx1,1,1,1
cdf,smtpossx1,1,1,1
cdf,smtsodarx1,1,1,1
cdf,smtsondewnpnx1,1,1,1
cdf,smtvceil25kx1,1,1,1
cdom,2017,1,1,1
cebp,faunaldata,1,1,1
cebp,humangeneticdata,1,1,1
center,mar2020,1,1,1
center,solids.csv,1,1,1
center,water.csv,1,1,1
centerline,2014,1,1,1
centerline.csv,waypoints,1,1,1
cesm,lw,1,1,1
cfc11,rechargeyear.csv,1,1,1
cfcs.csv,summit,1,1,1
cfsr,mb,1,1,1
cfsr,prcp,1,1,1
cfsr,t2,1,1,1
cft,101,1,1,1
ch4,co2,1,1,1
ch4,flux,1,1,1
ch4,fluxes,1,1,1
ch4,highres.csv,1,1,1
ch4,hourly.txt,1,1,1
ch4,n20,1,1,1
ch4,n2o,1,1,1
ch4bot.csv,2015,1,1,1
ch4mid.csv,2015,1,1,1
chandalar,shelf,1,1,1
channel,data.csv,1,1,1
characteristics,2018,1,1,1
characteristics.csv,arcsees,1,1,1
characters.csv,arcsees,1,1,1
charcoal.csv,lakee5,1,1,1
cheat,climate,1,1,1
cheat,flux,1,1,1
chemistries.csv,imnavait,1,1,1
chemistry,20190812,1,1,1
chemistry,analysis,1,1,1
chemistry,csv,1,1,1
chemistry,data.tsv,1,1,1
cherskiy,intensive,1,1,1
chick,shorebird,1,1,1
chinare2010,dic,1,1,1
chinare2012,dic,1,1,1
chirikov,pred,1,1,1
chirikov.csv,sedoc,1,1,1
chl.txt,don.txt,1,1,1
chlorophyll,data,1,1,1
choice,data.csv,1,1,1
chukchisea,2014,1,1,1
chyp,abun,1,1,1
chyp,data,1,1,1
cims,forarchive,1,1,1
cims.csv,cl1,1,1,1
cipehr,2009,1,1,1
ciss2,climate,1,1,1
ciss2,flux,1,1,1
cl1,cims.csv,1,1,1
cl1,ozone.csv,1,1,1
clake,climate,1,1,1
clake,flux,1,1,1
class.csv,soil,1,1,1
classes.csv,compounds.csv,1,1,1
clean,dec.csv,1,1,1
climate,data,1,1,1
climate,data.csv,1,1,1
climate,records,1,1,1
clm40,control1,1,1,1
clm40,control2,1,1,1
clm40,highsnowlowice1,1,1,1
clm40,highsnowlowice2,1,1,1
clows,climate,1,1,1
clows,flux,1,1,1
cmdl,flux,1,1,1
cmdl,fluxes,1,1,1
cn.csv,bsp,1,1,1
cn2015,2016,1,1,1
cnbiomass.csv,2016,1,1,1
cns,strdprctc,1,1,1
cnsqc,skq201711s,1,1,1
cnter.csv,arcsees,1,1,1
cnv,05301,1,1,1
cnv,05401,1,1,1
cnv,05501,1,1,1
cnv,05601,1,1,1
cnv,05701,1,1,1
cnv,05801,1,1,1
cnv,05901,1,1,1
cnv,06001,1,1,1
cnv,06101,1,1,1
cnv,06201,1,1,1
cnv,c08,1,1,1
cnv,cast24,1,1,1
cnv,cast25,1,1,1
cnv,cast26,1,1,1
cnv,cast27,1,1,1
cnv,cast28,1,1,1
cnv,cast29,1,1,1
cnv,cast30,1,1,1
cnv,cast31,1,1,1
cnv,cast65,1,1,1
cnv,cast66,1,1,1
cnv,cast67,1,1,1
cnv,cast68,1,1,1
cnv,cast69,1,1,1
cnv,cast70,1,1,1
cnv,cast71,1,1,1
cnv,cast72,1,1,1
cnv,cast73,1,1,1
cnv,cast74,1,1,1
cnv,d07,1,1,1
cnv,e06,1,1,1
cnv,f05,1,1,1
cnv,g04,1,1,1
cnv,h03,1,1,1
cnv,i02,1,1,1
cnv,j01,1,1,1
cnv,positions,1,1,1
cnv,snc01,1,1,1
cnv,snc03,1,1,1
cnv,www10,1,1,1
cnv,www11,1,1,1
cnv,www12,1,1,1
cnv.dat,station,1,1,1
cnvqc,snc04,1,1,1
co2,data,1,1,1
co2,fluxes,1,1,1
co2,n2o,1,1,1
co2,uncertainty.csv,1,1,1
coalminemet2012,csv,1,1,1
coalminemet2013,csv,1,1,1
coalminemet2014,csv,1,1,1
coalminemet2015,csv,1,1,1
coalminemet2016,csv,1,1,1
coalminesoilmoist2012,csv,1,1,1
coalminesoilmoist2013,csv,1,1,1
coalminesoilmoist2014,csv,1,1,1
coalminesoilmoist2015,csv,1,1,1
coalminesoilmoist2016,csv,1,1,1
coalminesoiltemp2012,csv,1,1,1
coalminesoiltemp2013,csv,1,1,1
coalminesoiltemp2014,csv,1,1,1
coalminesoiltemp2015,csv,1,1,1
coalminesoiltemp2016,csv,1,1,1
coast.zip,game,1,1,1
code,metadata.csv,1,1,1
coefficients,reformatted.csv,1,1,1
coldfoot,16,1,1,1
coldfoot,tree,1,1,1
collection,drogue.csv,1,1,1
college,peat,1,1,1
colombolla,csv,1,1,1
column,gateways.pdf,1,1,1
column,nutrient,1,1,1
column,physiochemistry,1,1,1
common,garden,1,1,1
commongarden,growth,1,1,1
communityplanningtool,majorfeatures20151202,1,1,1
communty,v1,1,1,1
comp,gcnet.txt,1,1,1
comparison,shrub.csv,1,1,1
comparison,tussock.csv,1,1,1
compatible,solutes.csv,1,1,1
composite,depth,1,1,1
composite.csv,ecl,1,1,1
concentrations,sediment,1,1,1
concentrations,water,1,1,1
concentrations.zip,1983,1,1,1
concentrations.zip,1987,1,1,1
concentrations.zip,1992,1,1,1
conditions.csv,lasez,1,1,1
conductivity,temperature,1,1,1
conifer,2015,1,1,1
conifer,site,1,1,1
content.csv,shrub,1,1,1
continuous,2018,1,1,1
continuous,2019,1,1,1
continuous,count1969,1,1,1
continuous.csv,car,1,1,1
continuous.csv,chb,1,1,1
contour.zip,e4,1,1,1
contour.zip,fog2,1,1,1
contour.zip,fog3,1,1,1
contour.zip,golden,1,1,1
contour.zip,gth153,1,1,1
contour.zip,gth39,1,1,1
contour.zip,gth58,1,1,1
contour.zip,gth59,1,1,1
contour.zip,gth60,1,1,1
contour.zip,gth61,1,1,1
contour.zip,gth62,1,1,1
contour.zip,gth86,1,1,1
contour.zip,gth91,1,1,1
contour.zip,lower,1,1,1
contour.zip,s3,1,1,1
contour.zip,s6,1,1,1
contour.zip,upper,1,1,1
contour.zip,zev,1,1,1
contours.zip,campsite,1,1,1
contours.zip,dimple,1,1,1
contours.zip,e1,1,1,1
contours.zip,e2,1,1,1
contours.zip,e5,1,1,1
contours.zip,e6,1,1,1
contours.zip,fog1,1,1,1
contours.zip,fog4,1,1,1
contours.zip,fog5,1,1,1
contours.zip,gp8,1,1,1
contours.zip,greencabin,1,1,1
contours.zip,gth101,1,1,1
contours.zip,gth110,1,1,1
contours.zip,gth155,1,1,1
contours.zip,gth156,1,1,1
contours.zip,gth157,1,1,1
contours.zip,gth158,1,1,1
contours.zip,gth85,1,1,1
contours.zip,gth88,1,1,1
contours.zip,gth90,1,1,1
contours.zip,gth98,1,1,1
contours.zip,horn,1,1,1
contours.zip,island,1,1,1
contours.zip,luna,1,1,1
contours.zip,n1,1,1,1
contours.zip,n2,1,1,1
contours.zip,ne12,1,1,1
contours.zip,ne14,1,1,1
contours.zip,perched,1,1,1
contours.zip,toolik,1,1,1
contours.zip,wolverine,1,1,1
control.nc,arctic,1,1,1
control1,zip,1,1,1
control2,zip,1,1,1
coordinates,2011,1,1,1
coordinates,2017,1,1,1
coordinates,2018,1,1,1
coordinates.csv,ctd,1,1,1
core,alignments.csv,1,1,1
core,co.csv,1,1,1
core,cutter,1,1,1
core,info.csv,1,1,1
core,layers,1,1,1
core,metadata,1,1,1
core,tephra,1,1,1
core1,age,1,1,1
core1,csv,1,1,1
core1,density.csv,1,1,1
core10,age,1,1,1
core10core11traverse,line00,1,1,1
core10core11traverse,line01,1,1,1
core10core11traverse,line02,1,1,1
core10core11traverse,line03,1,1,1
core10core11traverse,line04,1,1,1
core10spiral,line00,1,1,1
core10spiral,line01,1,1,1
core10spiral,line02,1,1,1
core10spure,line00,1,1,1
core10spure,line01,1,1,1
core10spure,line02,1,1,1
core10spure,line03,1,1,1
core10spurw,line00,1,1,1
core10spurw,line01,1,1,1
core10spurw,line02,1,1,1
core10spurw,line03,1,1,1
core10spurw,line04,1,1,1
core10spurw,line05,1,1,1
core10spurw,line06,1,1,1
core10spurw,line07,1,1,1
core11,age,1,1,1
core11core12traverse,line00,1,1,1
core11core12traverse,line01,1,1,1
core11core12traverse,line02,1,1,1
core11spiral,line00,1,1,1
core11spiral,line01,1,1,1
core11spiral,line02,1,1,1
core11spure,line00,1,1,1
core11spure,line01,1,1,1
core11spure,line02,1,1,1
core11spure,line03,1,1,1
core11spure,line04,1,1,1
core11spure,line05,1,1,1
core11spure,line06,1,1,1
core11spurw,line00,1,1,1
core11spurw,line01,1,1,1
core11spurw,line02,1,1,1
core11spurw,line03,1,1,1
core11spurw,line04,1,1,1
core11spurw,line05,1,1,1
core12,age,1,1,1
core12core13traverse,line00,1,1,1
core12core13traverse,line01,1,1,1
core12core13traverse,line02,1,1,1
core12core13traverse,line03,1,1,1
core12core13traverse,line04,1,1,1
core12core13traverse,line05,1,1,1
core12spure,line00,1,1,1
core12spure,line01,1,1,1
core12spure,line02,1,1,1
core12spurw,line00,1,1,1
core12spurw,line01,1,1,1
core12spurw,line02,1,1,1
core12spurw,line03,1,1,1
core12spurw,line04,1,1,1
core12spurw,line05,1,1,1
core12spurw,line06,1,1,1
core13,age,1,1,1
core13core14traverse,line00,1,1,1
core13core14traverse,line01,1,1,1
core13core14traverse,line02,1,1,1
core13core14traverse,line03,1,1,1
core13core14traverse,line04,1,1,1
core13core14traverse,line05,1,1,1
core13core14traverse,line06,1,1,1
core13core14traverse,line07,1,1,1
core13spure,line00,1,1,1
core13spure,line01,1,1,1
core13spure,line02,1,1,1
core13spure,line03,1,1,1
core13spurw,line00,1,1,1
core13spurw,line01,1,1,1
core13spurw,line02,1,1,1
core13spurw,line03,1,1,1
core13spurw,line04,1,1,1
core13spurw,line05,1,1,1
core14,age,1,1,1
core14core15traverse,line00,1,1,1
core14core15traverse,line01,1,1,1
core14core15traverse,line02,1,1,1
core14core15traverse,line03,1,1,1
core14core15traverse,line04,1,1,1
core14core15traverse,line05,1,1,1
core14spiral,line00,1,1,1
core14spiral,line01,1,1,1
core14spurw,line00,1,1,1
core14spurw,line01,1,1,1
core14spurw,line02,1,1,1
core14spurw,line03,1,1,1
core14spurw,line04,1,1,1
core14spurw,line05,1,1,1
core15,age,1,1,1
core15core16traverse,line00,1,1,1
core15core16traverse,line01,1,1,1
core15core16traverse,line02,1,1,1
core15core16traverse,line03,1,1,1
core15core16traverse,line04,1,1,1
core15core16traverse,line05,1,1,1
core15core16traverse,line06,1,1,1
core15spiral,line00,1,1,1
core15spiral,line01,1,1,1
core15spiral,line02,1,1,1
core15spurw1,line00,1,1,1
core15spurw1,line01,1,1,1
core15spurw1,line02,1,1,1
core15spurw1,line03,1,1,1
core15spurw1,line04,1,1,1
core15spurw1,line05,1,1,1
core16,age,1,1,1
core16spiral,line00,1,1,1
core16spiral,line01,1,1,1
core16spiral,line02,1,1,1
core16spurw,line00,1,1,1
core16spurw,line01,1,1,1
core16spurw,line02,1,1,1
core16spurw,line03,1,1,1
core16spurw,line04,1,1,1
core16spurw,line05,1,1,1
core16summittraverse1,line00,1,1,1
core16summittraverse1,line01,1,1,1
core16summittraverse1,line02,1,1,1
core16summittraverse1,line03,1,1,1
core16summittraverse1,line04,1,1,1
core16summittraverse1,line05,1,1,1
core16summittraverse1,line06,1,1,1
core16summittraverse1,line07,1,1,1
core16summittraverse1,line08,1,1,1
core16summittraverse1,line09,1,1,1
core16summittraverse2,line00,1,1,1
core16summittraverse2,line01,1,1,1
core16summittraverse2,line02,1,1,1
core2,age,1,1,1
core2,csv,1,1,1
core2,density.csv,1,1,1
core3,age,1,1,1
core3,density.csv,1,1,1
core4,age,1,1,1
core4,density.csv,1,1,1
core5,age,1,1,1
core5,density.csv,1,1,1
core6,age,1,1,1
core6,density.csv,1,1,1
core7,age,1,1,1
core7,density.csv,1,1,1
core7core8traverse,line00,1,1,1
core7core8traverse,line01,1,1,1
core7core8traverse,line02,1,1,1
core7core8traverse,line03,1,1,1
core7core8traverse,line04,1,1,1
core7core8traverse,line05,1,1,1
core7survey,line00,1,1,1
core7survey,line01,1,1,1
core7survey,line02,1,1,1
core7survey,line03,1,1,1
core7survey,line04,1,1,1
core7survey,line05,1,1,1
core8,age,1,1,1
core8a,line00,1,1,1
core8a,line01,1,1,1
core8a,line02,1,1,1
core8a,line03,1,1,1
core8a,line04,1,1,1
core8a,line05,1,1,1
core8a,line06,1,1,1
core8a,line07,1,1,1
core8b,line00,1,1,1
core8b,line01,1,1,1
core8b,line02,1,1,1
core8b,line03,1,1,1
core8b,line04,1,1,1
core8b,line05,1,1,1
core8b,line06,1,1,1
core8b,line07,1,1,1
core8b,line08,1,1,1
core8c1,line00,1,1,1
core8c1,line01,1,1,1
core8c1,line02,1,1,1
core8c1,line03,1,1,1
core8c1,line04,1,1,1
core8c1,line05,1,1,1
core8c2,line00,1,1,1
core8c2,line01,1,1,1
core8c2,line02,1,1,1
core8c2,line03,1,1,1
core8core9traverse,line00,1,1,1
core8core9traverse,line01,1,1,1
core8core9traverse,line02,1,1,1
core8core9traverse,line03,1,1,1
core8spiral,line00,1,1,1
core8spure,line00,1,1,1
core8spure,line01,1,1,1
core8spure,line02,1,1,1
core8spure,line03,1,1,1
core8spure,line04,1,1,1
core8spure,line05,1,1,1
core8spurw,line00,1,1,1
core8spurw,line01,1,1,1
core8spurw,line02,1,1,1
core9,age,1,1,1
core9core10traverse1,line00,1,1,1
core9core10traverse1,line01,1,1,1
core9core10traverse1,line02,1,1,1
core9core10traverse2,line00,1,1,1
core9core10traverse2,line01,1,1,1
core9core10traverse2,line02,1,1,1
core9core10traverse2,line03,1,1,1
core9core10traverse2,line04,1,1,1
core9spiral,line00,1,1,1
core9spiral,line01,1,1,1
core9spiral,line02,1,1,1
core9spiral,line03,1,1,1
core9spiral,line04,1,1,1
core9spiral,line05,1,1,1
core9spure,line00,1,1,1
core9spure,line01,1,1,1
core9spure,line03,1,1,1
core9spurw,line00,1,1,1
core9spurw,line01,1,1,1
core9spurw,line02,1,1,1
core9spurw,line03,1,1,1
coremetadata.csv,cas,1,1,1
cores,2018,1,1,1
cores,qxrd,1,1,1
corrected,daily.csv,1,1,1
corrected,monthly.csv,1,1,1
corrected,underway,1,1,1
count,2018,1,1,1
count,areas.zip,1,1,1
counts,2010,1,1,1
counts,2011,1,1,1
counts,2012,1,1,1
counts,2013,1,1,1
counts,2014,1,1,1
counts,2015,1,1,1
counts,2016,1,1,1
counts,2017,1,1,1
counts.csv,greenland,1,1,1
counts.csv,utqiagvik,1,1,1
countsummary.csv,jpc6,1,1,1
countsummary.csv,p23,1,1,1
countsummary.csv,pc04,1,1,1
cove,20120529,1,1,1
cover,2015,1,1,1
cover,data.csv,1,1,1
cover,intensive,1,1,1
cover.csv,arcsees,1,1,1
cover.csv,exburn,1,1,1
cover.csv,site,1,1,1
cover.csv,viper,1,1,1
cp1,compaction,1,1,1
cp1,rho,1,1,1
cp1,slwc,1,1,1
cp1,surface.nc,1,1,1
cr1000,upingers.csv,1,1,1
cr3000,brw,1,1,1
creek,lake,1,1,1
crevasse,stats.txt,1,1,1
crrel,bilello1980,1,1,1
cruise,report.pdf,1,1,1
crumpetal2020,10bedata.csv,1,1,1
crumpetal2020,10bedata.xlsx,1,1,1
crusteceans,carbon,1,1,1
cruz,2013,1,1,1
cryomoist.csv,arcsees,1,1,1
cs1,daily,1,1,1
cs10,1,1,1,1
cs12,1,1,1,1
cs12r,1,1,1,1
cs16,1,1,1,1
cs17,1,1,1,1
cs17,4,1,1,1
cs4r.dcc,cs6r,1,1,1
cs6r,1,1,1,1
cs8r,1,1,1,1
cs8r,4,1,1,1
csv,150607,1,1,1
csv,150612,1,1,1
csv,150614,1,1,1
csv,150623,1,1,1
csv,150626,1,1,1
csv,150628,1,1,1
csv,150630,1,1,1
csv,150702,1,1,1
csv,150703,1,1,1
csv,150706,1,1,1
csv,150710,1,1,1
csv,150715,1,1,1
csv,150720,1,1,1
csv,150721,1,1,1
csv,150725,1,1,1
csv,150727,1,1,1
csv,150731,1,1,1
csv,150804,1,1,1
csv,150806,1,1,1
csv,150812,1,1,1
csv,20140625,1,1,1
csv,20140630,1,1,1
csv,20140707,1,1,1
csv,20140709,1,1,1
csv,20140714,1,1,1
csv,20140715,1,1,1
csv,20140719,1,1,1
csv,20140722,1,1,1
csv,20140728,1,1,1
csv,20140729,1,1,1
csv,20140731,1,1,1
csv,20140805,1,1,1
csv,20140811,1,1,1
csv,20140815,1,1,1
csv,20141906,1,1,1
csv,agc16,1,1,1
csv,airport,1,1,1
csv,baffin,1,1,1
csv,birch,1,1,1
csv,bis,1,1,1
csv,black,1,1,1
csv,boulderpatch,1,1,1
csv,br2,1,1,1
csv,bz1,1,1,1
csv,bz2,1,1,1
csv,cah,1,1,1
csv,campbell,1,1,1
csv,carlson,1,1,1
csv,ch4,1,1,1
csv,cherskiy,1,1,1
csv,coalminemet2013,1,1,1
csv,coalminemet2014,1,1,1
csv,coalminemet2015,1,1,1
csv,coalminemet2016,1,1,1
csv,coalminesoilmoist2012,1,1,1
csv,coalminesoilmoist2013,1,1,1
csv,coalminesoilmoist2014,1,1,1
csv,coalminesoilmoist2015,1,1,1
csv,coalminesoilmoist2016,1,1,1
csv,coalminesoiltemp2012,1,1,1
csv,coalminesoiltemp2013,1,1,1
csv,coalminesoiltemp2014,1,1,1
csv,coalminesoiltemp2015,1,1,1
csv,coalminesoiltemp2016,1,1,1
csv,conifer,1,1,1
csv,cs1,1,1,1
csv,cwd,1,1,1
csv,denali,1,1,1
csv,dh2,1,1,1
csv,disko2015,1,1,1
csv,ecocrflx96,1,1,1
csv,envmicrobiol2016,1,1,1
csv,exburn,1,1,1
csv,extensive,1,1,1
csv,fa15,1,1,1
csv,fb1,1,1,1
csv,fbw,1,1,1
csv,fcw,1,1,1
csv,figure,1,1,1
csv,firnaquiferdetections2011,1,1,1
csv,firnaquiferdetections2012,1,1,1
csv,firnaquiferdetections2013,1,1,1
csv,firnaquiferdetections2014,1,1,1
csv,firnaquiferdetections2015,1,1,1
csv,firnaquiferdetections2016,1,1,1
csv,firnaquiferdetections2017,1,1,1
csv,firnaquiferextent,1,1,1
csv,fishscapegeneticsitelocations,1,1,1
csv,fox,1,1,1
csv,gage,1,1,1
csv,gc2015,1,1,1
csv,gcps,1,1,1
csv,gem,1,1,1
csv,gisp2d,1,1,1
csv,gl1,1,1,1
csv,hobo,1,1,1
csv,hp1,1,1,1
csv,hp2,1,1,1
csv,ice,1,1,1
csv,im1,1,1,1
csv,kc1,1,1,1
csv,kzr,1,1,1
csv,massbalance,1,1,1
csv,metadata,1,1,1
csv,mob,1,1,1
csv,niagara,1,1,1
csv,npeo2012,1,1,1
csv,npeochemdata2011,1,1,1
csv,npeochemdata2013,1,1,1
csv,npeochemdata2014,1,1,1
csv,phs,1,1,1
csv,plant,1,1,1
csv,plot,1,1,1
csv,polarbiol2017,1,1,1
csv,quad,1,1,1
csv,radar,1,1,1
csv,ref.csv,1,1,1
csv,sagmat,1,1,1
csv,sagmnt,1,1,1
csv,segl,1,1,1
csv,shading,1,1,1
csv,shrubs,1,1,1
csv,si,1,1,1
csv,sikuliaq,1,1,1
csv,sites95,1,1,1
csv,sl1,1,1,1
csv,sl2,1,1,1
csv,sl3,1,1,1
csv,sl4,1,1,1
csv,sol,1,1,1
csv,sonde,1,1,1
csv,sts,1,1,1
csv,suicide,1,1,1
csv,summer2014,1,1,1
csv,summitbid,1,1,1
csv,super16data.csv,1,1,1
csv,sv1,1,1,1
csv,table,1,1,1
csv,table1,1,1,1
csv,table2,1,1,1
csv,table3,1,1,1
csv,table4,1,1,1
csv,tfs1415,1,1,1
csv,tfs1616,1,1,1
csv,toi,1,1,1
csv,toolik,1,1,1
csv,tutakoke,1,1,1
csv,u22,1,1,1
csv,u30,1,1,1
csv,u33,1,1,1
csv,u34,1,1,1
csv,u35,1,1,1
csv,u37,1,1,1
csv,u38,1,1,1
csv,u44,1,1,1
csv,u46,1,1,1
csv,u47,1,1,1
csv,u51,1,1,1
csv,u55,1,1,1
csv,u57,1,1,1
csv,u60,1,1,1
csv,uf,1,1,1
csv,us49,1,1,1
csv,us50,1,1,1
csv,us56,1,1,1
csv,vviper,1,1,1
csv,wd1,1,1,1
csv,wdn,1,1,1
csv,woody,1,1,1
ct,analysis,1,1,1
ct,core,1,1,1
ct71,odv.csv,1,1,1
ctd,036,1,1,1
ctd,037,1,1,1
ctd,038,1,1,1
ctd,039,1,1,1
ctd,040,1,1,1
ctd,041,1,1,1
ctd,042,1,1,1
ctd,043,1,1,1
ctd,044,1,1,1
ctd,045,1,1,1
ctd,046,1,1,1
ctd,047,1,1,1
ctd,048,1,1,1
ctd,049,1,1,1
ctd,050,1,1,1
ctd,051,1,1,1
ctd,052,1,1,1
ctd,053,1,1,1
ctd,054,1,1,1
ctd,055,1,1,1
ctd,056,1,1,1
ctd,057,1,1,1
ctd,058,1,1,1
ctd,059,1,1,1
ctd,060,1,1,1
ctd,061,1,1,1
ctd,062,1,1,1
ctd,063,1,1,1
ctd,064,1,1,1
ctd,065,1,1,1
ctd,066,1,1,1
ctd,067,1,1,1
ctd,068,1,1,1
ctd,069,1,1,1
ctd,070,1,1,1
ctd,071,1,1,1
ctd,072,1,1,1
ctd,073,1,1,1
ctd,074,1,1,1
ctd,075,1,1,1
ctd,076,1,1,1
ctd,077,1,1,1
ctd,078,1,1,1
ctd,079,1,1,1
ctd,080,1,1,1
ctd,0801,1,1,1
ctd,081,1,1,1
ctd,082,1,1,1
ctd,083,1,1,1
ctd,084,1,1,1
ctd,085,1,1,1
ctd,086,1,1,1
