token,n
Longitude_degrees_east,1
Longitude_E,1
longitude_minute,1
Longitude_west,1
longitude_WGS84,1
Longitude- Deg (W),1
Longitude(West),1
Loon_sp,1
Loop_diam_m,1
loss_DOC,1
loss_on_ignition_g,1
low,1
Low Severity Moisture (cm3 cm-3),1
Low Severity Moisture (SE),1
Low Severity Soil Temperature (deg C),1
Low Severity Soil Temperature (SE),1
Low Severity Thaw Depth (cm),1
Low Severity Thaw Depth (SE),1
Low shrub cover (dead),1
Low shrub cover (live),1
low_cover_tot,1
Low_SE,1
lowdep,1
Lower_Depth,1
Lowest.Grade,1
LR,1
lr_corr,1
lr_in,1
lr_out,1
lt_dk,1
LTOC_gC_m2,1
LTOC_gC_m2_5cm,1
LTOC_mgC_m2_cm,1
LU_INDEX,1
LUPS,1
Lutein (ng/L),1
lw_dn_avg,1
lw_dn_avg_5min,1
lw_up_avg,1
lw_up_avg_5min,1
LWin,1
LWout_model,1
Lys_ID,1
lysB,1
Lysimeter,1
Lysimeter number,1
Lysimter array,1
Lysimter position within array,1
M,1
m_band,1
m_captured,1
m_gfe,1
M_LA,1
m_LL,1
m_LR,1
M_num,1
m_original_band,1
m_UL,1
m_UR,1
M_wt,1
Mackenzie_Flag,1
Macrotopography_class,1
Mag Sus,1
Mag_Sus,1
magField_x,1
magField_y,1
magField_z,1
Magnesium_error,1
Magnetic susceptibility (SI units),1
magnetic_susceptibility,1
maj_amp_30d,1
maj_amp_90d,1
maj_amp_err_30d,1
maj_amp_err_90d,1
maj_amp_err_FR,1
maj_amp_FR,1
MAJORITY,1
Malaria_cap,1
malaria_plasma,1
malaria_pres,1
malaria_RBC,1
malaria_rbcpres,1
Mallard,1
manipulation,1
manipulation_comments,1
map,1
MAP,1
MAPFAC_M,1
MAPFAC_MX,1
MAPFAC_MY,1
MAPFAC_U,1
MAPFAC_UX,1
MAPFAC_UY,1
MAPFAC_V,1
MAPFAC_VX,1
MAPFAC_VY,1
Mask,1
Mass (g),1
Mass of solution in vacutainer (g),1
"Mass of Water, g",1
Mass per tiller,1
Mass remaining,1
mass_C,1
mass_concentration_ug_g,1
mass_loss_rate,1
mass_N,1
Mass_Of_Seds,1
mass_SD,1
mass-normalized Pb210(cps/gdw),1
Mass.of.Water,1
Mass/Tiller (g),1
MAT,1
Mat and cushion forb cover (dead),1
Mat and cushion forb cover(live),1
"Matched Filter Peak Power, dB",1
mate,1
material,1
Material type,1
Material_col.text,1
material_dated,1
Max,1
max_depth,1
max_egg_number,1
Max_Height,1
Max_Year,1
max.depth.sample.cm,1
Maximum grain size (mm),1
Maximum Modeled Depth,1
Maximum Observed Depth,1
Maximum Water Depth,1
Maximum_cm,1
maximum_wave_height_m,1
maximum_wave_period_s,1
MaximumIceThickness,1
MaximumIceThickness_cm,1
MaximumIceThicknessDate,1
Mbio-C,1
Mbio-N,1
MBM,1
MBP,1
MCD_bottom,1
MCD_mid,1
MCD_top,1
MDIR_S,1
MDL,1
MDUST,1
mean,1
mean Ammonium (uM),1
mean ice flux over 2000-2100,1
mean Nitrate (uM),1
mean Nitrite (uM),1
Mean Phosphate (uM),1
Mean Silicate (uM),1
Mean thaw depth,1
Mean water depth,1
mean_2m_DO_mg_L,1
mean_2m_PAR,1
mean_2m_pH,1
mean_2m_salinity,1
mean_2m_temp_C,1
mean_4m_DO_mg_L,1
mean_4m_par,1
mean_4m_pH,1
mean_4m_salinity,1
mean_4m_temp_C,1
Mean_cal_BP,1
MEAN_comment,1
mean_direction,1
mean_height_mm,1
Mean_LAI,1
Mean_shrub_height,1
mean_surface_PAR,1
Mean_thaw_cm,1
mean.temp,1
MeanCi/Ca,1
MeanConductance,1
MeanGasEx/Area,1
MeanGasEx/Mass,1
meanthaw,1
MeasType,1
Measure Date,1
measured temp,1
Measured.status,1
MeasuredOn_2013-07-13,1
MeasuredOn_2013-07-15,1
MeasuredOn_2013-07-17,1
MeasuredOn_2013-08-01,1
measurement,1
Measurement Local Date/Time (UTC -4),1
Measurement Num,1
Measurement_chamber_size,1
Measurement_device,1
Measurements_year,1
MeasurementType,1
Med,1
Median Modeled Depth,1
Median Observed Depth,1
MedianConductance,1
MedianGasEx/Area,1
medium,1
MEDIUM_SAND,1
MEDIUM_SILT,1
Melonis_barleanus,1
Melt_cm_ice,1
Melt_cumsum_cm_ice,1
Melt_Time_Min,1
MeltPond7BeConcentration_dpmPer1000L,1
MeltPond7BeConcentration_Error,1
MeltPondSampleVolume_liters,1
Merlin,1
mesh,1
metabolite,1
MetaSource,1
metB,1
metC,1
Methane,1
Methane concentrations (in ppm),1
methane_GC-FID_ppbv,1
methane_Picarro_ppbv,1
"methane_umol.L	""concentration of methane in Lake 129 water",1
method,1
METHOD,1
MethylHg_blood,1
Mg (mg/L),1
Mg25_intensity,1
MGDEAD,1
MgDVP (ng/L),1
MGLIVE,1
MgO,1
Mgperc,1
MGRETRANS,1
Mic PO4,1
Micro_sal,1
Micro_Sal,1
Microrelief,1
microsite,1
Microsite,1
Microsites,1
microtopography,1
Microtopography_class,1
microzooplankton_1,1
microzooplankton_10,1
microzooplankton_11,1
microzooplankton_12,1
microzooplankton_2,1
microzooplankton_3,1
microzooplankton_4,1
microzooplankton_5,1
microzooplankton_6,1
microzooplankton_7,1
microzooplankton_8,1
microzooplankton_9,1
Mid,1
Mid Depth (m weq),1
Midpoint,1
Milioliella_spp,1
Milliseconds,1
min_amp_30d,1
min_amp_90d,1
min_amp_err_30d,1
min_amp_err_90d,1
min_amp_err_FR,1
min_amp_FR,1
min_core_vol_cm3,1
min_depth,1
Min_Year,1
"Min, mean and max seaward landfast ice edge",1
mineral_Dec_SW,1
mineral_Dec_SWC,1
Minimum grain size (mm),1
Minimum_cm,1
Minimum_nest,1
MINORITY,1
Mission_Num,1
Mission_Type,1
mixing_ratio_ppbv,1
MLD,1
mm_cum,1
mm_ma,1
mm_raw,1
mm_thres,1
MMAB,1
Mn cps,1
Mn ppm ICP,1
MNCO2_S,1
MNH2O_S,1
MNM,1
MnO,1
MNP_S,1
MNT_S,1
Mo,1
MO_LENGTH,1
Mod,1
Mod_SE,1
Modal_Velocity(m/hour),1
ModalSz,1
Modeled.Density.kg.m.3.from.Grain.Boundary.diffusion,1
Modeled.Density.kg.m.3.from.Lattice.diffusion,1
Modelled Age (0 = 1950 CE),1
Moderate Severity Moisture (cm3 cm-3),1
Moderate Severity Moisture (SE),1
Moderate Severity Soil Temperature (deg C),1
Moderate Severity Soil Temperature (SE),1
Moderate Severity Thaw Depth (cm),1
Moderate Severity Thaw Depth (SE),1
module,1
mois_av,1
mois1,1
mois2,1
moist,1
MOIST SOIL COLOR CHROMA (MUNSELL),1
MOIST SOIL COLOR HUE (MUNSELL),1
MOIST SOIL COLOR VALUE (MUNSELL),1
Moisture,1
Monad (ng/L),1
mono,1
moose,1
More_specific_place,1
more30kDa_collagen,1
"Mortality (0, else 1)",1
Mosquitos,1
Moss (unknown species),1
moss_feather_sample,1
moss_feathers,1
Moss/lichen depth (cm),1
Mountain_Bluebird,1
MP,1
MR.H2O,1
ms_image,1
MS1(SI),1
msa_ng_g,1
MSA_ppb,1
mslp,1
MTaiga,1
MTOT,1
MUD,1
Multiple_years_of_measurements,1
MUNSELL COLOR(MOIST),1
MUNSELL DRY SOIL COLOR  VALUE,1
MUNSELL DRY SOIL COLOR CHROMA,1
MUNSELL DRY SOIL COLOR HUE,1
MUNSELL MOIST SOIL COLOR CHROMA,1
MUNSELL MOIST SOIL COLOR HUE,1
MUNSELL MOIST SOIL COLOR VALUE,1
Murre_sp,1
museum_specimen_ID,1
MW,1
mwr_hf_bt,1
mwr_lf_bt,1
MWS_S,1
myco_length,1
n,1
N mg/mg,1
N_acetyl_glucosaminidase,1
N_Bearing,1
n_dist,1
n_eff,1
n_emf,1
N_mass_from_bottom,1
N_mass_from_top,1
N_Mass(ug),1
N_mg_per_g,1
N_Net,1
N_Obs/GardenMean,1
N_percent,1
N_Ps,1
N_R,1
n_rs,1
n_shrubs,1
n_trees,1
N_umol_L,1
N_uptake,1
N-acetylglucosaminidase,1
N.dogs,1
N%,1
N2O ppm,1
N2O5_ppt,1
N2O5_unc_ppt,1
n51,1
n52,1
n53,1
n54,1
n55,1
n56,1
n57,1
n58,1
n59,1
n60,1
Na (mg/L),1
Na (ppb),1
NA_d15N,1
Na23,1
Na2O,1
name_station,1
Naperc,1
NASA_OIB_Flightlines,1
Nav Terms,1
Navicula c.f.2,1
Navicula crucicula barrowiana,1
Navicula declevis,1
Navicula digitulus,1
Navicula festiva,1
Navicula jaernfelti,1
Navicula kotschyi,1
Navicula kriegerii,1
Navicula lapidosa,1
Navicula mediocris (Krasske),1
Navicula minima,1
Navicula minuscula,1
Navicula pseudolanceolata,1
Navicula radiosa,1
Navicula stroemii,1
Navicula tenelloides,1
Navicula variostriata,1
Navicula ventralis,1
Navicula wigginsiana,1
Navicula wildii,1
NCBI - COI,1
NCBI - ITS,1
Nct0,1
Nct1,1
ND5_496nt,1
ND5_496nt_Haplo,1
ND5_COX1_1048nt,1
ND5_COX1_2148nt,1
ND5_GenBank_Accession,1
NDEAD,1
NDSWI,1
ndvi_ratio,1
NDVI-I,1
NDVI-M,1
NDVI-T1,1
NDVI-T2,1
NDVI1,1
NDVI2,1
NDVIm,1
near_orig_site,1
nee,1
NEE_PI_F,1
NEEM_SMOW_elevflow_latflow.d18O,1
NEEM.d18O,1
NEEM.elevation.flow.Age,1
NEEM.elevation.flow.Correction,1
NEEM.latitude.flow.Age,1
NEEM.latitude.flow.Correction,1
Neidium ampliatum,1
Neidium bisulcatum,1
Neidium hitchcockii,1
Neidium iridis,1
neighborhood_number,1
neighbourhood_num,1
Neo (ng/L),1
NEP_g_m3_day,1
nest_book_comments,1
nest_contents,1
Nest_contents,1
nest_date,1
nest_lat,1
Nest_lat,1
Nest_lon,1
nest_long,1
nest_reuse_corrected,1
Nest_searching,1
Nest_survival_end,1
Nest_survival_interval,1
Nest_survival_start,1
Nests_or_dens,1
"Net type (mesh size, μm)",1
NET_ECOSYSTEM_EXCHANGE,1
NetFlux,1
NetNo,1
NetRadiation,1
NetRl_Avg,1
NetRs_Avg,1
new_cones,1
new.lf,1
NGRIP_SMOW.d18O,1
NGRIP.d18O,1
NH3.ug/L,1
NH3.ugL,1
NH4 (mg/L),1
NH4 (ug ode-1),1
NH4 Flag,1
NH4_A,1
NH4_B,1
NH4_daycm,1
NH4_FLAG_W,1
NH4_lysim,1
NH4_Mineralization_ug_per_d_g_soil,1
NH4_rescm,1
NH4_ugNL-1_,1
NH4(_M),1
NH4+-N,1
Ni ppm ICP (M),1
NIce,1
niskin_bottle,1
NISP,1
NITRAT,1
NITRAT_FLAG_W,1
Nitrate (ug/L),1
Nitrate (uM),1
Nitrate_1,1
Nitrate_10,1
Nitrate_11,1
Nitrate_12,1
Nitrate_2,1
Nitrate_3,1
Nitrate_4,1
Nitrate_5,1
Nitrate_6,1
Nitrate_7,1
Nitrate_8,1
Nitrate_9,1
Nitrate_blankcorrected,1
Nitrate_error,1
Nitrate_per_day,1
nitrate_processed_using_isus_data_processor_mmol_m_3,1
nitrate_processed_using_isus_data_processor_multiple_linear_corrections_best_mmol_m_3,1
nitrate_processed_using_isus_data_processor_no_correction_mmol_m_3,1
nitrate_processed_using_isus_data_processor_single_linear_correction_mmol_m_3,1
nitrate_processed_using_isus_data_processor_two_linear_corrections_mmol_m_3,1
Nitrate- blank,1
Nitrate/ day,1
Nitric Oxide (NO),1
NITRIT,1
NITRIT_FLAG_W,1
Nitrite (uM),1
Nitrite_Nitrate,1
Nitrogen,1
Nitrogen Oxides (NOx),1
NitrogenWeight,1
Nitzschi capitellata,1
Nitzschia alaskana (Patrick and Friese),1
Nitzschia bacillum,1
Nitzschia frustulum,1
Nitzschia inconspicua,1
Nitzschia lacuincola (P&F),1
Nitzschia paleacea,1
Nitzschia perminuta,1
Nitzschia solita,1
NLiq,1
NLIVE,1
Nmin_NH4.Res,1
Nmin_NH4.Resday,1
Nmin_NH4.T0,1
Nmin_NH4.T1,1
Nmin_NO3.Res,1
Nmin_NO3.Resday,1
Nmin_NO3.T0,1
NMin_NO3.T1,1
Nmin_T0doy,1
Nmin_T0drysoil,1
Nmin_T0root,1
Nmin_T0SOM,1
Nmin_T1doy,1
Nmin_T1drysoil,1
Nmin.root_d13C,1
Nmin.root_d15N,1
Nmin.root_PercC,1
Nmin.root_PercN,1
Nmin.soil_d13C,1
Nmin.soil_d15N,1
Nmin.soil_PercC,1
Nmin.soil_PercN,1
NMR_ID,1
NMR_Region_I,1
NMR_Region_II,1
NMR_Region_III,1
NMR_Region_IV,1
nn,1
No response,1
No. Tillers,1
NO2 Flag,1
NO2_A,1
NO2_B,1
NO2_NO3,1
NO2.NO3.ug/L,1
NO3 (mg/L),1
NO3 (ug ode-1),1
NO3 Flag,1
NO3_A,1
NO3_B,1
NO3_daycm,1
NO3_lysim,1
NO3_Mineralization_ug_per_d_g_soil,1
NO3_rescm,1
NO3_ugNL-1_,1
NO3-N,1
NO3.NO2.ugL,1
Node,1
Nominal Depth (m),1
nominal_depth,1
nominalMin,1
non-acidified 13C,1
non-acidified d15N,1
non-sea-salt Sulfur_ng/g,1
Non-tussock graminoid cover  (live),1
Non-tussock graminoid cover (dead),1
Non-vegetated cover,1
none,1
Nonionella_iridia,1
Nonvascular species,1
normal_inc_age_DOC,1
normal_inc_DOC_used,1
normal_inc_final_D14C,1
North,1
North latitude,1
Northern_Fulmer,1
Northern_Harrier,1
Northern_Pintail,1
Northern_Shoveler,1
Northern_Waterthrush,1
Northern_Wheatear,1
northing,1
northness,1
Nose_Depth_End,1
Nose_Depth_Start,1
Not important,1
notes_GPS_change,1
"Notes:  ""-999"" indicates no data/sample or intentionally left blank. ""BD"" equals below detection.",1
NP_DOC_loss_28_d,1
NP_utilized_C14_age,1
NP_utilized_DOC_D14C,1
Nperc,1
Nrelease,1
NRETRANS,1
nrs_dist,1
NSP_ID,1
Nst0,1
Nst1,1
Nt0,1
Nt1,1
NTaiga,1
NU,1
num,1
Num,1
num_closed_pores,1
Num_indiv,1
num_lvs,1
num_recruits,1
Num_Tablets,1
num_y 3,1
num_yr0,1
num_yr1,1
num_yr2,1
num_yr4,1
num_yr5,1
num_yr6,1
num_yr7,1
Number of Individuals Collected from Excavation/Museum,1
Number of Individuals sampled for ancient DNA,1
Number of Individuals Successfully Sequenced,1
number of larch,1
number of larch closed,1
number of larch open,1
number of wheat closed,1
number of wheat open,1
number_banded_birds,1
number_chick_band,1
Number_days_btwn_last_check_and_date_found_hatched,1
number_days_from_est_hatch,1
number_egg_find,1
number_eggs_abandoned,1
number_eggs_bacteria,1
number_eggs_failed_to_hatch,1
number_eggs_hatched,1
number_eggs_lost,1
number_eggs_observer,1
number_eggs_predated,1
number_eggs_stable_isotope,1
number_eggs_unknown,1
number_eggs_with_embryo,1
number_ind,1
number_obs,1
number_of_aquatic_samples,1
Number_of_Cells_Quantified_for_Biovolume,1
number_of_cup_traps_sampled,1
number_of_days_between_sampling,1
number_of_dry_and_mesic_traps_sampled,1
Number_of_GPS_satellites_available,1
number_of_samples,1
NUMBER_STACKS,1
Number.of.nodes,1
Number.of.Parent.Core.Sections,1
NumberofLakesSurveyed_n,1
NumChicksSeen,1
NumEggAband,1
NumEggColl,1
NumEggFailToHatch,1
NumEggHatch,1
NumEggHuman,1
NumEggLost,1
NumEggPred,1
NumEggUnknown,1
NumEggwithEmbryo,1
Nupela (Navicula) vitiosa,1
nut_inc_age_DOC,1
nut_inc_DOC_used,1
nut_inc_final_D14C,1
nut_sample_no,1
nwstake,1
O18-1,1
O2 (umol/kg),1
O2 (umol/L),1
O2 flag,1
O2_1,1
O2_flask,1
O2-1,1
O2.mgL,1
O2.µmol/L,1
O3_ppb,1
OA1,1
OA2,1
OA3,1
OA4,1
Ob,1
Ob_Flag,1
Ob',1
objectid,1
OBJECTID_1,1
obs,1
Obs,1
obs_comm,1
obs_confidence,1
Obs_effort,1
Obs_Value,1
OBS_Value_SAIV,1
OBS_Value_SB,1
Observation,1
ObservationDay_doy,1
ObservationYear,1
ObservedIceThickness,1
observedTerminusIndex,1
Observer_confidence,1
Observer_hours,1
obspt,1
OC/EC,1
"Ocean Conductivity 5 m below sea ice, mmoh/m",1
"Ocean Temperature 5 m below sea ice, C",1
OD,1
OD1507_Sample_Name,1
ode_bulk_homogenized_soil_g,1
ode_homogenized_soil_g,1
Official_Name,1
OL_depth,1
OL1,1
OL2,1
OL3,1
OL4,1
old_cones,1
old_lat,1
old_long,1
old_nest_number,1
Old/New Tag,1
Olive_sided_Flycatcher,1
OM (organic mass),1
OM_percent,1
one_sigma_cal_BP,1
one_sigma_moe,1
one_tenth_wave_height_m,1
one_tenth_wave_period_s,1
Operational Taxonomic Group Number  at 97%,1
Orange_crowned_Warbler,1
Order1,1
Org Layer Depth (cm),1
org_core_vol_cm3,1
org_depth,1
org.depth,1
Organic_inclusions,1
Organic_layer_depth,1
Organic_M,1
organic.depth,1
Organics ID,1
ori_30d,1
ori_90d,1
ori_err_30d,1
ori_err_90d,1
ori_err_FR,1
ori_FR,1
oribatidMites,1
Original_station_ID,1
ornB,1
Orthothecium strictum,1
Osprey,1
Other,1
Other_activity,1
Other_descriptions,1
Other_species_mentioned,1
OTU_ID,1
outflow,1
ovendried_subsample_plus_tin_g,1
overall_core_basal_age_calBP1,1
overall_core_length,1
OW,1
OWBeta,1
oxalate,1
Oxidizing reagents,1
OXYGEN,1
OXYGEN_FLAG_W,1
oxygen_mmol_m_3,1
oxygen_mmol_m_3_corrected_calibration_coefficients,1
oxygen_mmol_m_3_original_calibration_coefficients,1
Oxygen_raw_SBE43,1
OxygenSat,1
Oxytropis deflexa,1
Oxytropis deflexa ssp. dezhnevii,1
P ppm ICP,1
P_A,1
P_B,1
p_college,1
p_college_0imp,1
p_college_0imp_lower,1
p_college_0imp_upper,1
p_college_lower,1
p_college_upper,1
p_hs,1
p_hs_0imp,1
p_hs_0imp_lower,1
p_hs_0imp_upper,1
p_hs_lower,1
p_hs_upper,1
P_KPAS,1
p_lang,1
p_lang_0imp,1
p_lang_0imp_lower,1
p_lang_0imp_upper,1
p_lang_lower,1
p_lang_upper,1
P_mg_per_g,1
p-HBA(ppb),1
P.kpa,1
P0,1
P2_SWC_15_AVG  L,1
P2_SWC_15_AVG..L,1
P2_SWC_30_AVG  L,1
P2_SWC_30_AVG..L,1
P2_SWC_40_AVG  L,1
P2_SWC_40_AVG..L,1
P2_SWC_5_AVG  L,1
P2_SWC_5_AVG..L,1
P2O5,1
P3_SolT15_AVG  L,1
P3_SolT15_AVG..L,1
P3_SolT30_AVG  L,1
P3_SolT30_AVG..L,1
P3_SolT5_AVG  L,1
P3_SolT5_AVG..L,1
P3_SWC_15_AVG  L,1
P3_SWC_15_AVG..L,1
P3_SWC_30_AVG  L,1
P3_SWC_30_AVG..L,1
P3_SWC_40_AVG  L,1
P3_SWC_40_AVG..L,1
P3_SWC_5_AVG  L,1
P3_SWC_5_AVG..L,1
P4_SolT15_AVG  L,1
P4_SolT15_AVG..L,1
P4_SolT30_AVG  L,1
P4_SolT30_AVG..L,1
P4_SolT5_AVG  L,1
P4_SolT5_AVG..L,1
PAC,1
Pacific_Golden_Plover,1
Pacific_Loon,1
Paired_with,1
Pamir_ice_core_depth,1
Pamir_Ice_core_depth,1
Pamir_Ice_Core_Depth,1
panel_T_AVG  L,1
panel_T_AVG..L,1
PAR (uE/m2/s),1
PAR (umol m-2 sec-1),1
PAR_AVG  L,1
PAR_AVG...L,1
PAR_DOWN_AVG  L,1
PAR_DOWN_AVG..L,1
par_in,1
par_licor,1
par_out,1
par_raw_voltage_v,1
PAR_umol_m2_day,1
PAR.DOZER,1
PAR.HOBO,1
PAR.LBR,1
PAR.LDF2,1
PAR(9.3m),1
Parafissurina_fusiformis,1
Parafissurina_ventricosa,1
Parakeet_Auklet,1
Parasitic_Jaeger,1
Parent.Core.Length,1
PARIrradiance,1
PARS,1
Particulate_Organic_Carbon,1
Particulate_Organic_Nitrogen,1
passerine_sp,1
Payout_m,1
PCB101,1
PCB118,1
PCB138,1
PCB153,1
PCB180,1
PCB28,1
PCB52,1
PCC,1
pCH4_ppmv,1
PCO2 (3.1m),1
pCO2_ppm,1
pCO2_ppmv,1
Pct_Carbon,1
Pct_Nitrogen,1
pct_total_porosity,1
Pd,1
PDATE,1
PDD_1,1
PDD_2,1
PDEAD,1
PE_alpha,1
PE_alpha_FLAG_W,1
PE_beta,1
PE_beta_FLAG_W,1
PE_Ek,1
PE_Ek_FLAG_W,1
PE_Pmax,1
PE_Pmax_FLAG_W,1
PE_pval,1
PE_pval_FLAG_W,1
PE_rsqr,1
PE_rsqr_FLAG_W,1
Peatland_type,1
Pectoral_Sandpiper,1
Pedicularis albolabiata,1
Pelagic_Cormorant,1
per_carbon,1
per_nitrogen,1
per.C,1
per.N,1
perAl,1
Perc_drain,1
perc_SOM,1
perCa,1
Percent Success,1
percent_canopy_remaining,1
PercentNRemaining,1
Perchlorate_Concentration_ngPerLiter,1
Peregrine_Falcon,1
Peridinin (ng/L),1
PERIMETER,1
period,1
period_no,1
perK,1
PERMA-FROST TABLE,1
Permafrost table,1
PERMAFROST TABLE,1
Permafrost table*,1
PERMANENT_,1
Permanent_settlement_50km,1
permeability_1,1
permeability_2,1
permeability_3,1
permeability_4,1
permeability_5,1
permeability_6,1
permeability_7,1
perMg,1
perN,1
Peronia fibula,1
perP,1
Perpend_dist_to_nest,1
PESA_band,1
pesa_feathers,1
PESA_nest,1
PESA_sideproject,1
PESA_sideproject_desc,1
pft,1
ph,1
pH_lab,1
pH_Stdev,1
Ph-ide (ng/L),1
Ph-tin (ng/L),1
pH.calc,1
PH4,1
Phaeophytin (ug/L),1
Phalarope_sp,1
phase_30d,1
phase_90d,1
phase_err_30d,1
phase_err_90d,1
phase_err_FR,1
phase_FR,1
Phe (ng/g dry sed)/yr,1
pheB,1
phi_0,1
phi_1_4,1
phi_5,1
PHOS_nmol_per_h_g_soil,1
Phosphate (ug/L),1
Phosphate (uM),1
Phosphate /day,1
Phosphate_blankcorrected,1
Phosphate_per_day,1
Phosphate-blank,1
photo,1
photo_interval,1
photo_umol_m-2_s-1,1
Photographer,1
photopoint_files,1
PHOTOSYNTHESIS,1
photosynthetically active radiation_1,1
photosynthetically active radiation_10,1
photosynthetically active radiation_11,1
photosynthetically active radiation_12,1
photosynthetically active radiation_2,1
photosynthetically active radiation_3,1
photosynthetically active radiation_4,1
photosynthetically active radiation_5,1
photosynthetically active radiation_6,1
photosynthetically active radiation_7,1
photosynthetically active radiation_8,1
photosynthetically active radiation_9,1
PHSPHT,1
PHSPHT_FLAG_W,1
phycoerythrin_ug_L,1
Physical stability,1
PI.Institution,1
"PI1_institution, PI2_institution",1
"PI1_name, PI2_name",1
picture,1
Picture,1
pid_jpeg,1
pid_tiff,1
pid_tn,1
pigment,1
pilots,1
Pine_Siskin,1
Pinnularia borealis,1
Pinnularia divergens,1
Pinnularia esox,1
Pinnularia Gibba,1
Pinnularia interupta,1
Pinnularia legumen,1
Pinnularia major,1
Pinnularia microstauron,1
Pinnularia nodosa,1
Pinnularia rupestris,1
Pinnularia Sp. 1,1
Pinnularia subcapitata,1
Pinnularia viridis,1
Pit number,1
PIT-tag,1
place,1
PLACE_ID,1
Place.Name,1
PLACENAME,1
Plagioclase,1
Planktics_per_ml,1
Planothidium oestrupii,1
Plant,1
Plant Functional Type Category,1
plant.id,1
Platessa bahlsii,1
Pleurocarpous bryophytes cover,1
PLFA_c_normal,1
PLFA_delta14C_permille,1
PLIVE,1
PLOT DISTANCE FROM ROAD,1
Plot Number,1
Plot pair number,1
"Plot photo number, taken from road side",1
plot_cm2,1
plot_length1,1
plot_length2,1
Plot_name,1
plot_sum_min_vol_cm3,1
plot_sum_org_vol_cm3,1
plot_width1,1
plot_width2,1
plotsum_core_volume_ml,1
plottype,1
Plume,1
plus_minus_permil,1
plus_minus_permil.1,1
plus_minus_permil.2,1
plus_minus_permil.3,1
pMC_corr,1
PMF_CombustionFactor,1
PMF_MarineFactor,1
pN2O_ppbv,1
PNLTS,1
PO4 (mg/L),1
PO4 flag,1
PO4 fum,1
PO4_Mineralization_ug_per_d_g_soil,1
PO4-P,1
PO4(_M),1
PO4(mg_P/L),1
POC (1),1
POC (2),1
POC_1,1
POC_2,1
POC_FLAG_W,1
POC-13C (1),1
POC-13C (2),1
POC-13C_1,1
POC-13C_2,1
Pohlia sp. (green star?),1
Point ID,1
POINT_BALANCE,1
point_balance_mm,1
point_balance_uncertainty,1
POINT_BALANCE_UNCERTAINTY,1
POINT_ELEVATION,1
point_elevation_m,1
POINT_ID,1
point_id_km,1
point_id_Lkm,1
point_latitude,1
POINT_LATITUDE,1
point_longitude,1
POINT_LONGITUDE,1
point_nmbr,1
Polar_Bear,1
political_unit,1
POLITICAL_UNIT,1
POLNSTAT,1
POLNTYPE,1
poly,1
POLYGON CENTER OR TROUGH,1
Polysaccharide,1
Pomarine_Jaeger,1
PON (1),1
PON (2),1
PON_1,1
PON_2,1
PON_FLAG_W,1
PON-15N (1),1
PON-15N (2),1
PON-15N_1,1
PON-15N_2,1
Pond_hydro,1
Ponded_or_nonPonded,1
Por,1
Pore water mass,1
Pore_water_volume(mls),1
PoreSize.mm,1
Portion,1
Portotrachammina_bipolaris,1
position,1
Position,1
POSITION,1
position_in_core,1
poss_ppu,1
poss_ztos,1
post_homo_bulk_wt,1
post_homogenized_plus_bag_g,1
post_ignition_wt_crucible_plus_soil_g,1
post-flux,1
Pot_Temp,1
Potassium_error,1
Powder_Test,1
POX_nmol_per_h_g_soil,1
pp,1
PPHYTIN,1
PPHYTIN_FLAG_W,1
PPT_TOT  L,1
PPT_TOT..L,1
PQL,1
Pr_FT_JJ,1
Pr_FT_JJA,1
Pr_FT_Jul,1
Pr_FT_Jun,1
Pr_FT_MJ,1
Pr_FT_MJJ,1
Pr_FT_MJJA,1
Pr_MT_JJ,1
Pr_MT_JJA,1
Pr_MT_Jul,1
Pr_MT_Jun,1
Pr_MT_MJ,1
Pr_MT_MJJ,1
Pr_MT_MJJA,1
Pr_NT_JJ,1
Pr_NT_JJA,1
Pr_NT_July,1
Pr_NT_June,1
Pr_NT_MJ,1
Pr_NT_MJJ,1
Pr_NT_MJJA,1
Pr_T_JJ,1
Pr_T_JJA,1
Pr_T_Jul,1
Pr_T_Jun,1
Pr_T_MJ,1
Pr_T_MJJ,1
Pr_T_MJJA,1
Prasino (ng/L),1
PRCP.yr,1
pre_flux,1
pre_homog_soil_g,1
pre_homog_soil_plusbag_g,1
pre_homogenized_g,1
prebait end date,1
prebait end time,1
prebait start date,1
prebait start time,1
Precip,1
precip_cumsum_mm,1
precip_hourly,1
Pred_lemm,1
predator Zooplankton_1,1
predator Zooplankton_10,1
predator Zooplankton_11,1
predator Zooplankton_12,1
predator Zooplankton_2,1
predator Zooplankton_3,1
predator Zooplankton_4,1
predator Zooplankton_5,1
predator Zooplankton_6,1
predator Zooplankton_7,1
predator Zooplankton_8,1
predator Zooplankton_9,1
Predator_end,1
Predator_interval,1
Predator_start,1
Predator_survey,1
predatoryMites,1
Prep Method,1
Pres (PSI),1
Pres_Lake,1
PRES_M,1
Pres_Outflow,1
PRES_P,1
PRES_PM,1
Press,1
press_atm,1
Press_mb_AVG  L,1
Press_mb_AVG..L,1
Pressure_bar,1
Pressure_digiquartz,1
pressure_flag,1
PRETRANS,1
previous_stand,1
PRI,1
primary productivity_1,1
primary productivity_10,1
primary productivity_11,1
primary productivity_12,1
primary productivity_2,1
primary productivity_3,1
primary productivity_4,1
primary productivity_5,1
primary productivity_6,1
primary productivity_7,1
primary productivity_8,1
primary productivity_9,1
proB,1
probe_status,1
problem,1
profile,1
