token,n
smt,2
snotel,2
snotel.pl,2
snowcovered,2
snowdrifts,2
snowice,2
snowmobile,2
sociopolitical,2
soh,2
soliciting,2
solvents,2
song,2
sonic_depth_in_meters,2
sortchem,2
sos2012_dt.mat,2
sos2013dt_asc.tar,2
sos2013dt_ascii.zip,2
sos2015_dt.mat,2
southeastward,2
sp344.9,2
spacequest,2
spaces,2
spacetime,2
spatio,2
speciation,2
specs,2
spectrometers,2
spectroscopic,2
speculated,2
speleothem,2
sperm,2
spiked,2
spiking,2
spills,2
spin,2
spline,2
spo,2
sponsor:university,2
sponsorship,2
spore,2
springer,2
spurs,2
squares,2
sshrc,2
ssnowd,2
sssf,2
st1,2
stack,2
standpoint,2
stanford,2
stanley,2
starostin,2
start_time_of_day,2
stata,2
stationid,2
statistic,2
stays,2
stdev,2
steam,2
steep,2
steering,2
steiner,2
steinhage,2
steppe,2
stimulated,2
stochastic,2
stoecker,2
stomach,2
stomachs,2
stopcock,2
storis,2
stossmeister,2
strata,2
strategically,2
stratigrapy,2
strengths,2
stretches,2
strict,2
stricture,2
strom,2
su,2
subcutaneous,2
subdataset,2
subdecadal,2
subfolder,2
subglacially,2
submodel,2
subsampling,2
subtitles,2
succesfully,2
suicide,2
sulfonate,2
sun's,2
sunset,2
sunspot,2
supernatant,2
supersaturation,2
supervise,2
supervised,2
surroundings,2
suspect,2
sustain,2
sustaining,2
svalbard's,2
svalbard’s,2
svendsen,2
sw3vit,2
swaths,2
swc,2
swd,2
swi,2
symbionts,2
symmetric,2
t.d,2
tabs,2
tackling,2
tailored,2
tamu,2
tandem,2
tang,2
tapped,2
tarandus,2
tasks,2
taxonomists,2
tbl_,2
tcc,2
tcm,2
teaches,2
technosmart,2
teflon,2
tefs,2
tempc,2
tempwarm,2
tenets,2
tens,2
tensors,2
terabytes,2
terrigenous,2
tether,2
tetraether,2
tetraethers,2
textual,2
themosalinograph,2
thermocouples,2
thermogenic,2
thermosphere,2
thirty,2
thomsen,2
thraelagerdi,2
threaten,2
threatening,2
thrived,2
throughfall,2
throughput,2
thu,2
thule_met_2013,2
thurston,2
tice,2
tie,2
time_collected,2
timeframe,2
timestamp,2
timestamped,2
timestamps,2
tips,2
titration,2
toa,2
tolerant,2
toluene,2
toolbox,2
topological,2
tops,2
torre,2
toshiba,2
totally,2
tourism,2
tours,2
tpxo,2
tr14,2
traces,2
tradition,2
trails,2
traineeship,2
trains,2
transcriptome,2
transected,2
transits,2
transmissions,2
transmissivity,2
transparency,2
travels,2
trawling,2
treaty,2
tremendous,2
tremor,2
trench,2
treshnikovjan11,2
trial,2
troll9500,2
tropopause,2
tt,2
tubing,2
tune,2
tuning,2
turbidite,2
turbulently,2
turonian,2
twg,2
twlv,2
tx,2
typologies,2
uas1,2
uas3,2
uas5,2
ucar.edu,2
ud,2
umces,2
unaffected,2
unc,2
unconsolidated,2
uncoupling,2
uncover,2
uncovering,2
uncultivability,2
underestimated,2
underflow,2
underlie,2
underneath,2
understandings,2
undertaking,2
underwritten,2
undulating,2
unexpected,2
unexpectedly,2
unfamiliar,2
unhampered,2
uniquely,2
unites,2
unknowns,2
unlike,2
unmixing,2
unparalleled,2
unresolved,2
unrestricted,2
unwrapped,2
uplift,2
upwards,2
urea,2
urgencies,2
uria,2
usability,2
usable,2
usb,2
useless,2
user_upload,2
usf,2
ute,2
uw.edu,2
v0.9.5,2
v3.2,2
v4,2
va,2
vacuum,2
validations,2
validity,2
vanadium,2
vaporizer,2
vaporizes,2
variabilities,2
variant,2
vc20,2
vc35,2
veen,2
vel,2
ventilation,2
ventrally,2
venture,2
ver,2
verlag,2
vermiculite,2
vernon,2
vi,2
vial,2
vials,2
vibracores,2
video_black,2
vienna,2
viewpoints,2
vigorous,2
vijayaraj,2
viliui,2
villagers,2
vinther,2
vis,2
viscosity,2
vision,2
visualizations,2
voice,2
void,2
volmethod_no,2
volumetrically,2
vorticity,2
w.l,2
waccm,2
waddington,2
wagner,2
wahr,2
wainwright,2
waist,2
walczak,2
walktem,2
walter,2
waltham,2
warren,2
washed,2
washington's,2
watson,2
wavefield,2
waxes,2
wd,2
weakens,2
weaknesses,2
weapons,2
webcam,2
websec,2
weekend,2
weichselian,2
weigh,2
wellbores,2
welschmeyer,2
werc,2
westerly,2
wettlaufer,2
whalen,2
whap18,2
wheatstone,2
whichever,2
whitefish,2
whung,2
wiebe,2
wiest,2
wiggle,2
wijk,2
wildland,2
williams,2
winch_aft,2
winch_stbd,2
windy,2
wms,2
wns,2
women's,2
wooden,2
woogate,2
wooller,2
workbooks,2
workhorse,2
world’s,2
worlds,2
wouters,2
wrfout_postproc_metadata.txt,2
write,2
wrong,2
ws10,2
wv,2
www.arcticgreatrivers.org,2
www.commerce.alaska.gov,2
www.dmi.dk,2
www.earthsystemgrid.org,2
www.esr.org,2
www.geobotany.uaf.edu,2
www.geog.ubc.ca,2
www.gi.alaska.edu,2
www.onsetcomp.com,2
www.picarro.com,2
www.simrad.com,2
www.thepolarisproject.org,2
www.wasim.ch,2
www.wcc.nrcs.usda.gov,2
xcps,2
xsd,2
xxii,2
xylem,2
yakutia,2
yasuf,2
yasushi,2
ybp,2
year_collected,2
yearlong,2
yellowknife,2
ypersele,2
yu,2
yugcetun,2
yup,2
yymmdd,2
yyyymmdd_hhmmss,2
zackenberg,2
zapotec,2
zemlya,2
zimmermann,2
zinc,2
zmaw,2
zona,2
zoning,2
zooarchaeology,2
zooplanktivorous,2
zr,2
_1,1
_2,1
_3,1
_corrected_,1
_depth_,1
_ethane.txt,1
_pmag_data.csv,1
_xxxx,1
0.0001,1
0.001,1
0.002,1
0.0023,1
0.0028km3,1
0.003,1
0.0040,1
0.005,1
0.006,1
0.007,1
0.010,1
0.012,1
0.0133,1
0.015,1
0.018,1
0.01meter,1
0.0252,1
0.026,1
0.0387,1
0.0518,1
0.0567x,1
0.0579,1
0.05meter,1
0.07,1
0.08,1
0.1.1,1
0.10m,1
0.1108,1
0.1155,1
0.1229,1
0.1334x,1
0.135,1
0.1351,1
0.14,1
0.1437,1
0.19,1
0.1c,1
0.1oc,1
0.20,1
0.212,1
0.22,1
0.220,1
0.224,1
0.25g,1
0.264,1
0.298,1
0.2f,1
0.30,1
0.3048,1
0.31,1
0.32,1
0.331,1
0.35,1
0.36,1
0.368,1
0.375,1
0.38,1
0.39,1
0.3978,1
0.44,1
0.459,1
0.49,1
0.4mb,1
0.50,1
0.51,1
0.54,1
0.5793x,1
0.5km,1
0.5m,1
0.61,1
0.62,1
0.66,1
0.71,1
0.722,1
0.747,1
0.77,1
0.78,1
0.79,1
0.8,1
0.83,1
0.84,1
0.8942,1
0.91,1
0.96,1
0.979,1
00002meter,1
0001,1
000120,1
0003,1
00122,1
0014,1
0017,1
0022,1
0026,1
0036,1
0039,1
0050,1
0053,1
0063065,1
0097147,1
01_asdn_readme.txt,1
01002,1
01003,1
0105,1
0124,1
0128,1
0135,1
016,1
0169,1
0188.1,1
01gc,1
01uw,1
0207220,1
0209,1
0210804,1
0210805,1
0220,1
0229737,1
0230238,1
0250,1
0254,1
0256,1
0259,1
026,1
028,1
02912,1
02nov2012,1
02s,1
0300,1
0307,1
0318,1
0326631,1
0327,1
0330,1
0332,1
0335,1
0350,1
03hqag0177,1
03jossmoran.txt,1
0400,1
04469,1
0454996,1
050,1
0501,1
051,1
051980,1
0519899,1
052,1
0531180,1
0533.001,1
054,1
060,1
0600,1
0601,1
0611995,1
0622.1,1
0629095,1
0629234,1
0629326,1
0629359,1
0631713,1
0631951,1
0632131,1
0632133,1
0632144,1
0632154,1
0632160,1
0632184,1
0632219,1
0632263,1
0632264,1
0632277,1
0632296,1
0633343,1
0633979,1
0634079,1
0634097,1
0634122,1
0634167,1
0638408,1
0638413,1
06tc,1
0714078,1
0753854,1
077,1
0806399,1
0806506,1
0808604,1
082,1
088,1
090,1
0909374,1
0909388,1
0935336,1
0a,1
0dc1,1
0e979152f7eb,1
0m,1
0ºc,1
0th,1
"1,000,000",1
"1,016",1
"1,2,3,4",1
"1,216",1
"1,500",1
"1,600",1
"1,741,530",1
1.00,1
1.01,1
1.05,1
1.0571x,1
1.067x,1
1.0x1.0,1
1.13,1
1.14m,1
1.15,1
1.16,1
1.22,1
1.24,1
1.2o,1
1.4,1
1.40,1
1.41,1
1.44,1
1.52,1
1.54,1
1.56,1
1.60,1
1.64,1
1.74,1
1.92,1
"10,200",1
"10,226",1
"10,900",1
10.1021,1
10.1080,1
10.1086,1
10.1088,1
10.1093,1
10.12952,1
10.1657,1
10.2,1
10.3133,1
10.3354,1
10.3389,1
10.5,1
1000cal,1
1000yr,1
10024,1
10027,1
10031,1
100a,1
100bx,1
1014,1
10151,1
10166,1
1022475,1
1023477,1
1023529,1
1023562,1
1024,1
1029,1
1033,1
1048,1
105,1
"105,000",1
105.083,1
1055,1
1056,1
105m,1
1061,1
1074700,1
10786,1
1088937x,1
1097,1
10au,1
10e,1
10l,1
10mb,1
10x10km,1
11_100km.txt,1
"11,200",1
11.0,1
11.4,1
11.6,1
11.7,1
110.0,1
1103,1
1107481,1
1107774,1
111085,1
11200,1
112637,1
112642,1
1134,1
113452,1
1147,1
1154,1
1155â,1
1156,1
1165,1
1172,1
1173,1
1175,1
1179,1
118783,1
1190,1
1193,1
119525,1
11gc,1
11m,1
11to,1
11x11,1
"12,900",1
12.0,1
12.02,1
12.4,1
12.42,1
12.8,1
12.84,1
12'22,1
12'45,1
12000,1
1203851,1
1204059,1
120m,1
1228,1
1230,1
1258,1
1263854,1
12700,1
1275,1
128,1
128.9,1
12862592,1
1288,1
12b,1
12gc,1
12h,1
12m,1
13.107,1
13.2,1
13.201,1
13.202,1
13.4,1
13.8,1
13.85025,1
13074410,1
13079670,1
1320,1
1327,1
1328,1
1330,1
1335,1
1340,1
1342,1
135.5,1
1351,1
13693,1
1375,1
138th,1
139,1
1394,1
"14,400",1
14.3,1
1404,1
1406,1
"141,207",1
141.267,1
14137,1
1415,1
1416920,1
1417036,1
1417300,1
1417339,1
1417640,1
1417677,1
14301,1
14306,1
144.190,1
144.93134,1
144.93814,1
14419,1
145,1
145.03141,1
145.04644,1
145.4,1
145.50,1
145.6759,1
145.74w,1
145x37,1
1462,1
147,1
14766800,1
1480,1
14812381,1
149.06,1
149.3180,1
149.3342,1
149.5,1
149.58,1
149.6,1
149.6140,1
14971579,1
14972573,1
14974220,1
14gc,1
14m,1
15.4,1
15.467,1
150.17,1
1504069,1
1504348,1
150µm,1
151.09,1
15145749,1
152.2665w,1
15213,1
1524,1
15279220,1
153,1
1532,1
15321140,1
153349,1
1535,1
1535845,1
15364800,1
15371469,1
1543,1
15436160,1
15450300,1
1547,1
1550,1
1551,1
1553,1
15538760,1
1556,1
1558,1
156.461w,1
156.4879w,1
156.4882w,1
156.48â,1
156.526w,1
156.55,1
156.6,1
156.609,1
156.732,1
156.783,1
156.939,1
15619019,1
15628919,1
1563,1
15630259,1
15633619,1
15636111,1
15664970,1
1569,1
158.46,1
15896700,1
158gb,1
15903339,1
15969126,1
1597,1
15972940,1
15c,1
15m,1
15ml,1
15nitrogen,1
"16,000",1
16.3357w,1
16.3441w,1
16.37,1
16.5,1
1600.606,1
1600m,1
1608,1
16082,1
161.0,1
161.33,1
16152940,1
16186499,1
162.6dd,1
1627,1
1630,1
16316639,1
1635,1
1640,1
16460,1
165,1
1653,1
1655,1
166.1,1
1661,1
16638,1
1664,1
16641,1
1677,1
1678,1
168.57,1
169,1
1690,1
16967,1
1698,1
1703,1
1710,1
17137,1
1719,1
1727,1
174.1dd,1
1748,1
175.21,1
1751,1
1753,1
1754,1
1755,1
17553105,1
1756,1
1757,1
1760,1
1761,1
1762,1
1763,1
1764,1
1765,1
1768,1
1769,1
177,1
17755,1
17770836,1
17779441,1
178,1
17831786,1
1784,1
1787,1
179,1
17995,1
18_final_plan.pdf,1
"18,500",1
1801,1
1806287,1
1808,1
180ow,1
180w,1
1814,1
182,1
1822,1
18224639,1
1824,1
1827,1
1829,1
1840,1
1846,1
1849,1
1856,1
1858,1
1859,1
1860,1
1877,1
187724,1
187888,1
188,1
189,1
1890,1
1890s,1
1895,1
1898,1
18â,1
"19,000",1
19.4,1
1901,1
1907,1
1915,1
1919,1
19199,1
1923347,1
1927,1
1932,1
1939,1
1943,1
1945,1
1953,1
1954,1
1956,1
1957,1
"1961,1962,1971",1
1966,1
1976jul01,1
1978sep21,1
1978sep22,1
1983,1
1985apr,1
19970901,1
1997apr12,1
19980825,1
19980930,1
19990828,1
19c12630,1
1a,1
1â,1
1gb,1
1h,1
1hz,1
1sps,1
1x1,1
"2,200,000",1
"2,3",1
"2,328",1
2.02,1
2.0x0.8,1
2.103m,1
2.11,1
2.34,1
2.38,1
2.54,1
2.5x2.5,1
2.60,1
2.85,1
2.9,1
20.5,1
2000a,1
2000b,1
2000jc000703,1
200108062400,1
2001a,1
2001jd001191,1
2001lssl,1
2002a,1
2002u.s,1
2003a,1
2003b,1
2003c,1
2003d,1
2003e,1
20040706,1
2004a,1
2004b,1
2004c,1
2004d,1
2004e,1
20050708,1
20050801,1
20055,1
2005a,1
2005b,1
2005b1,1
2005c,1
2005d,1
2005e,1
2005f,1
2006060102,1
20060818,1
2006a,1
2006b,1
2006c,1
2006d,1
2006e,1
2006f,1
2006jc003732,1
2007b,1
2007c,1
2007d,1
2007e,1
2007f,1
2007g,1
2007h,1
2007i,1
2007j,1
2007jc004333,1
2007k,1
2008_greenland_to.csv,1
2008.03.006,1
2008061116,1
2008081513,1
2008090306,1
2008a,1
2008b,1
2008c,1
2008d,1
2008e,1
2008f,1
2009_greenland_to.csv,1
2009053113,1
2009081913,1
2009a,1
2009d,1
2009e,1
2009f,1
2009g,1
2009jc005387,1
2009jg001147,1
2009jg001270,1
2009n,1
2009s,1
2009s2,1
200mb,1
"2010,2011",1
2010a,1
2010b,1
2010c,1
2010ei315.1,1
2010f,1
2010g,1
2010gl043020,1
2010h,1
"2011,2013",1
2011.10.027,1
2011.591962,1
2011.7208.7002,1
2011a,1
2011arf_soilcn_bydepth,1
2011b,1
2011c,1
2011d,1
2011e,1
2011f,1
2011g,1
2011i,1
2011j,1
2011k,1
2011l,1
2011m,1
2012.12.018,1
2012a,1
2012b,1
2012c,1
2012d,1
2012e,1
2012f,1
2012g,1
2012h,1
2012i,1
2012j,1
2012jd018603,1
2012l,1
2012m,1
2013a,1
2013aog63a338,1
2013aog63a348,1
2013aog63a358,1
2013b,1
2013c,1
2013d,1
2013e,1
2013f,1
2013g,1
2013h,1
2013i,1
2013jc009301,1
2014.59,1
2014b,1
2014c,1
2014d,1
2014e,1
2014f,1
2014g,1
2014i,1
2015a,1
2015b,1
2015c,1
2015d,1
2015e,1
2015f,1
2015g,1
2015h,1
2015i,1
2015j,1
2015k,1
2015wr017965,1
2016_greenland_g1xb.csv,1
2016.00110,1
2016.5,1
2016b,1
2016gl071748,1
2016jg003662,1
2017_fishscape_fish_tagging,1
2017.12.007,1
2017jf004201,1
2017jf004520,1
2017wr021868,1
2018.10.016,1
2018b,1
2018gl078140,1
2019gl085192,1
2020gl088854,1
203,1
2030,1
2039,1
204,1
2043,1
2044,1
2048,1
204m,1
2050s,1
2051,1
2053,1
20585,1
207.0,1
2070,1
20721,1
20781,1
20824,1
20842,1
20844,1
208pb,1
20c,1
20x30,1
"21,21",1
"21,700",1
21.077,1
2102,1
2106,1
211,1
2112380481,1
2114,1
2120,1
21208,1
2130,1
2130i,1
2146,1
2148,1
215,1
2150,1
2161,1
2169,1
216i,1
2179,1
2190,1
21ka,1
21x,1
21x21,1
22.09,1
220,1
2215,1
2218,1
2226,1
2238,1
225,1
2250,1
2255,1
2259,1
2269,1
22nd,1
22nov,1
2303,1
2305,1
2310,1
2317,1
2319,1
2327,1
2341,1
235,1
2350,1
23508,1
2351,1
2352,1
236,1
237,1
2373,1
2397,1
241,1
2418,1
242,1
2439,1
247,1
24790,1
248,1
2489,1
2499,1
24h,1
25.067525,1
2500,1
2500nm,1
2509,1
250ml,1
2519,1
2529,1
2535,1
2539,1
254,1
2549,1
2559,1
256,1
2561,1
2569,1
2579,1
2589,1
2599,1
25m,1
"26,500",1
26.1,1
2600,1
2625,1
2639,1
265,1
266,1
266.7,1
2664,1
269,1
270,1
272,1
2722,1
2735,1
277,1
2789,1
"28,750",1
2800,1
280nm,1
282,1
2824,1
283,1
28317280,1
286,1
2864,1
289,1
28966,1
"29,451",1
2904000,1
29063,1
29168,1
2920.12446,1
2922,1
294,1
2940,1
2950,1
2950000,1
2960,1
2995,1
2b,1
2bb716a2,1
2ff8f8d0fb27,1
2km,1
2mm,1
2val,1
"3,014",1
"3,050",1
"3,200",1
"3,500",1
"3,614",1
3.01,1
3.18,1
3.30,1
3.3km,1
3.46,1
3.5.1,1
3.5.2,1
3.5kyr,1
3.6,1
3.70,1
3.85,1
30.9,1
"300,000",1
3001,1
300km,1
301,1
3017,1
303,1
3040,1
3100,1
3142,1
31501411,1
31583309,1
318,1
31861221,1
3189,1
319,1
3190,1
"32,000",1
320m,1
321,1
3210,1
324,1
324150,1
3250,1
3260,1
32655,1
32697489,1
32820,1
329,1
32cm,1
32s,1
331,1
33146,1
33177,1
33199,1
332,1
3331,1
334,1
3343,1
335,1
336,1
33670,1
3372,1
338,1
33879,1
33cm,1
33ºwest,1
"34,805",1
34.8,1
34157,1
34166,1
34489,1
345,1
346,1
34633,1
347,1
348,1
34824,1
349,1
34s,1
"35,000",1
"35,645",1
35.3,1
35031,1
350mm,1
35100,1
35104,1
3523,1
3524,1
35390,1
35408,1
355,1
3565,1
357,1
358,1
35c,1
35cm,1
35dc,1
35ppb,1
3600,1
3603500,1
36267,1
36282,1
363,1
36343,1
3638,1
364,1
3647,1
366,1
"37,000",1
"37,344",1
37.286,1
37.463,1
37.8867000,1
371,1
37129,1
372cm,1
376,1
377,1
379,1
37e9,1
37pc,1
37sm,1
37tc,1
38.17600834,1
38.54980,1
382,1
387,1
"39,000",1
"39,926",1
39.0435,1
39.1788,1
39.29,1
39.3119,1
39.42e,1
39.44e,1
39.6,1
39.62,1
39.8,1
3900,1
391,1
39274,1
39544,1
39551,1
3961,1
39644,1
398,1
3h,1
3k,1
3km,1
3x,1
3x3,1
"4,400",1
"4,964km",1
4.0,1
4.1,1
4.10,1
4.2,1
4.4,1
4.7,1
4.8,1
40.0,1
40.54708,1
"400,000",1
400a,1
4017,1
401d,1
4027,1
4043,1
40604,1
408,1
40908,1
40ca,1
40cm,1
40f,1
40w,1
"41,667",1
41.4807,1
41.8672,1
410,1
4111,1
414,1
4147,1
417,1
418,1
419,1
"42,967",1
42.7831,1
42.8,1
420ct,1
420ctd,1
420x106,1
421,1
4210,1
423,1
4238,1
426,1
42ca,1
42i,1
43.3.355,1
4344,1
438,1
4391,1
43df,1
4483,1
449f,1
45.4,1
4500,1
450m,1
452,1
45221,1
4538,1
458m,1
459,1
45ºwest,1
464,1
466,1
"47,943",1
4705,1
471,1
4735,1
4774,1
47907,1
48.4,1
4800,1
484,1
4877,1
488,1
4888,1
"49,002",1
49.88188,1
4922,1
4923,1
49401,1
4973,1
4974,1
4cafe16b,1
4cm,1
4d,1
4ea0,1
4oc,1
4ocelsius,1
5_min,1
"5,000",1
"5,2008",1
"5,942",1
5.7,1
5.75,1
50.37w,1
50.408,1
500x700m,1
50188,1
502c,1
502cdf,1
504.862.3270,1
50km_series.txt,1
50mb,1
50th,1
5103,1
512i,1
5152,1
516,1
519.0,1
519.1,1
5192,1
52.7379w,1
5250,1
526,1
53.2,1
53.3,1
53.442,1
530,1
537,1
"54,800",1
54.7,1
547,1
55.5,1
5500m,1
550deg,1
55km,1
563,1
569,1
570.0,1
574,1
575,1
579,1
58.756,1
587519.70w,1
587718.92w,1
588226.646w,1
588422.251w,1
59.8,1
591,1
595a,1
5b01823,1
5o,1
6.0x105,1
6.1,1
6.25,1
6.4,1
6.528,1
6.57,1
6.5ºc,1
6.6,1
6.82,1
6.9,1
60_min,1
60.9,1
60º,1
60ºnorth,1
61.41n,1
61.43n,1
610,1
611,1
616,1
62.01,1
62.94,1
63.4749,1
635,1
637,1
63n,1
63on,1
63µm,1
64.04n,1
64.0891n,1
64.0961n,1
641980,1
6426,1
6440,1
646p,1
64kbytes,1
65.17,1
65.26,1
65.7751,1
65.9671,1
65.9997,1
6500,1
6556,1
65cm,1
65m,1
65ppb,1
65w,1
66.1812,1
66.2,1
66.30298333,1
66.33081264,1
66.3548,1
66.3622,1
6625,1
66559,1
6669,1
67.11n,1
675,1
6752,1
67556c02,1
67cm,1
67ºnorth,1
68.141,1
68.33,1
68.5,1
6851,1
68588,1
68w,1
69.05,1
69.29031,1
69.29312,1
69.30993,1
69.3485,1
69.4,1
69.42,1
69.442,1
69.44621,1
69.49313,1
69.6607n,1
69.6dd,1
69.99841,1
6900,1
698,1
6a8fb8eb4525,1
6n195j,1
"7,018",1
"7,946",1
"7,975",1
7.0,1
7.1,1
70.33,1
70.46677,1
70.47,1
70.4891n,1
70.5,1
70.76425,1
70115,1
7039fe5d,1
704694,1
707,1
70mb,1
71.18,1
71.22198,1
71.2818,1
71.3,1
71.323,1
71.346n,1
71.366n,1
71.3697,1
71.3755,1
71.38â,1
71.3956n,1
71.3961n,1
71.3dd,1
71.62,1
713e8be6255d404980a3f67cef7337ee,1
71n,1
7210.1016,1
723.91,1
7241,1
7265,1
727,1
7291,1
7292,1
73.46,1
73.7,1
7303,1
734m,1
74.42,1
740,1
746,1
75.1,1
75c9,1
75w,1
76.6,1
"760,000",1
761,1
764,1
76n,1
773,1
7776,1
779,1
78.02710,1
78.05,1
78.54,1
78.6,1
782,1
787,1
78d3,1
78f5,1
78ºn,1
79.60963,1
790dbar,1
791,1
7920261.68n,1
7920274.01n,1
7920471.49n,1
7920510.88n,1
795,1
797m,1
798ci,1
79th,1
7oc,1
8.0.1,1
8.1,1
8.3,1
8.4,1
8.41,1
8.73,1
8.82,1
80.050,1
80.5n,1
80.6,1
8025be9c09be,1
805,1
808,1
809,1
8152b5c26b51,1
817,1
82.3,1
8200,1
82071,1
820f,1
8242,1
827,1
835,1
83500,1
841,1
8415,1
8451,1
847,1
84n,1
85.5,1
850,1
854,1
8562,1
85n,1
85th,1
86.417,1
862,1
87.5,1
8753,1
876,1
8776,1
880,1
8805,1
8848,1
885,1
8872,1
8888,1
892306,1
893.5,1
894737,1
895059,1
89512,1
8973,1
89v,1
8jpc,1
8km,1
8m,1
"9,600",1
"9,691",1
9.1,1
9.10.01,1
9.10.02c,1
9.19,1
9.3,1
9.6,1
"90,000",1
900m,1
9067,1
9097,1
90ma,1
90mm,1
91,1
91.49,1
9101,1
911plus,1
9138,1
914,1
"92,000",1
9213137,1
9214897,1
9214927,1
92182,1
9242,1
926,1
9282,1
93.6,1
9308334,1
9318535,1
9321626,1
9321730,1
9326,1
94.06236w,1
9400083,1
9401,1
9443.1,1
9444.1,1
947,1
9496351,1
9500,1
9529783,1
9531220,1
95f,1
9600,1
9615845,1
962840,1
966,1
9686,1
9698,1
"97,681",1
97.9,1
970,1
9708635,1
9711609,1
9714103,1
9732051,1
9732105,1
976,1
9775,1
9786,1
98.5,1
9814984,1
9818496,1
9834,1
9886,1
9888,1
99.8,1
9902695,1
9902721,1
9903,1
9907127,1
9907185,1
9929,1
993,1
99501,1
999.0,1
9996383,1
9999,1
99th,1
9c4a,1
9cb0,1
9db9a7a03cb4,1
9uscgc,1
a.h,1
a.s,1
a0d8,1
a11,1
a1b,1
a2154dn82,1
a21n7xm6t,1
a2280j,1
a254,1
a25s11,1
a2901zg3n,1
a2a1,1
a2a3,1
a2fb4wk7x,1
a2fb4wm00,1
a2h016,1
a2k35md44,1
a2pc2t80f,1
a2pv6b67g,1
a2th8bm9c,1
a2tw6v,1
a2vc60,1
a2vt1gp7q,1
a2xd0qx2f,1
a2xs5jg5p,1
a380,1
a649,1
aa,1
aad1,1
aadf031f6ee4,1
aairo's,1
aakas,1
aao,1
aari.isus,1
aas,1
ab2364,1
abacus,1
abbott,1
abruptly,1
abruptness,1
absences,1
absolutely,1
absorb,1
absorbers,1
absorptive,1
abundaces,1
abut,1
abutting,1
abyss,1
ac9,1
acad,1
academies,1
acartia,1
accept,1
accepting,1
accessory,1
acclimating,1
accommodate,1
accommodates,1
accommodation,1
accumulating,1
accuracies,1
acex,1
achberger,1
acidobacteria,1
acidsfrom,1
acirc,1
acis,1
acknowledgements,1
acknowledges,1
acoustically,1
acquires,1
acridine,1
acrodisc,1
acrtic,1
acs.est,1
act11,1
act11d,1
acted,1
actinobacteria,1
actions,1
actors,1
acuspes,1
acw,1
adaps,1
adapting,1
adaptively,1
adcp.zip,1
addendum,1
addtion,1
adenine,1
adequacy,1
adhered,1
adherence,1
adipose,1
adirondack,1
adjoining,1
adjoint,1
adjusts,1
administrations,1
admiral,1
admixing,1
admospheric,1
adoption,1
adulthood,1
advecting,1
advective,1
adventdalen,1
adversely,1
advised,1
advisees,1
advisor,1
advisory,1
advocated,1
advocates,1
aem,1
aerial.htm,1
aerially,1
aerometric,1
aerosolized,1
aessessed,1
aesthetic,1
af66,1
affording,1
agata,1
agdc.usgs.gov,1
agendas,1
agentive,1
aggradation,1
aggraded,1
aggregates,1
agosta,1
agrisearch,1
agu,1
ahap,1
ahead,1
ahs,1
aids,1
ailaktalik,1
airflow,1
airlift,1
airo,1
airplane,1
airports,1
akasurak,1
akmap,1
akt,1
akuliaqattak,1
akuliarusiarsuup,1
al1,1
al2,1
alaksa,1
alarm,1
alb,1
albers,1
alberta,1
albevol.htm,1
ald,1
ald11,1
ald9,1
alder,1
aleknagik,1
aleksandrov,1
alessa,1
ålesund,1
alexandria,1
alexeev,1
alford,1
alfs,1
alga,1
alh,1
alia,1
alias,1
aligning,1
alignments,1
aliphatic,1
aliquot,1
alisa,1
alison,1
alive,1
alkali,1
alkaline,1
alkire,1
allendale,1
alleviate,1
alleviated,1
alley,1
allied,1
allochthonous,1
alloxanthin,1
alms2,1
alomar,1
alongstream,1
alphaproteobacteria,1
alphaweair,1
alphaweice,1
alpkem,1
altitudes,1
altm,1
altogether,1
alumni,1
alveolata,1
am25t,1
amanda,1
amass,1
amassed,1
amaurosis,1
amber,1
ambiguity,1
ambio,1
ambler,1
amc,1
amenable,1
amended,1
ameragdla,1
ameriflux,1
ames,1
aminopeptidase,1
amory,1
amphibole,1
amplicon,1
amplifying,1
amplitudes,1
amt,1
amts,1
amund,1
amundson,1
ana,1
anacystis,1
anaktuvik,1
analogous,1
analogue,1
analyse,1
analyser,1
analysers,1
analytes,1
analytic,1
analyzes,1
anatomical,1
anatomy,1
anca,1
ancestors,1
ancestry,1
anchors,1
andpredict,1
andromeda,1
andu20,1
andwheeler,1
ang,1
angelen,1
angstrom,1
angun,1
anhydrous,1
anhysteretic,1
aniak,1
animal's,1
animation,1
animida,1
annexed,1
annotating,1
annotations,1
announced,1
annum,1
annums,1
anomoly,1
ansep,1
answered,1
antarkticheskogo,1
antennae,1
antennaes,1
anthony,1
anthropological,1
anthropologist,1
anticipating,1
anticyclone,1
anticyclones,1
anticyclonic,1
aofbs,1
aog,1
aol,1
aomip,1
apatite,1
api,1
aplis,1
apo,1
apparently,1
appearing,1
appendices,1
appendix,1
appliance,1
apportion,1
appraise,1
appreciably,1
approached,1
approximating,1
approximations,1
aq,1
aquaculture,1
aquatics,1
aquilion,1
aquisition,1
ar5,1
arbitraily,1
arbitrary,1
arbor,1
arccs,1
archaeal,1
archaeofaunal,1
archaeofaunas,1
archeologists,1
archetypical,1
archipelagos,1
arcod,1
arcsym,1
arcticcod1,1
arcticdem,1
arcticlakeice.org,1
arcticmix,1
arcticnet,1
arcticstories.net,1
arctisibirica,1
arguably,1
argues,1
aring,1
arises,1
arithmetic,1
arkticheskogo,1
arktika,1
